"OBJECTID_1"	"INCIDENT_ID"	"OFFENSE_ID"	"OFFENSE_CODE"	"OFFENSE_CODE_EXTENSION"	"OFFENSE_TYPE_ID"	"OFFENSE_CATEGORY_ID"	"FIRST_OCCURENCE_DATE"	"LAST_OCCURENCE_DATE"	"REPORTED_DATE"	"INCIDENT_ADDRESS"	"GEO_X"	"GEO_Y"	"GEO_LON"	"GEO_LAT"	"DISTRICT_ID"	"PRECINCT_ID"	"NEIGHBORHOOD_ID"	"BICYCLE_IND"	"PEDESTRIAN_IND"
124601	2017472853	201747285354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 18:19:00"	""	"2017-07-17 19:17:00"	"2138 CALIFORNIA ST"	3144706	1698577	-104.9853607	39.7502736	6	621	"Five Points"	0	0
124602	2017472917	201747291754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 18:42:00"	""	"2017-07-17 18:42:00"	"BLAKE ST / PARK AVEW"	3143186	1701055	-104.9907169	39.7570996	6	612	"Five Points"	0	0
124603	2017473256	201747325654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 21:41:00"	""	"2017-07-17 21:41:00"	"I25 HWYSB / W ALAMEDA AVE"	3140912	1684324	-104.999133	39.7112046	3	311	"Baker"	0	0
124604	2017473822	201747382254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 04:00:00"	""	"2017-07-18 07:15:00"	"12800 BLOCK E 56TH AVE"	3185301	1716252	-104.8405349	39.7980737	5	512	"Montbello"	0	0
124605	2017473880	201747388054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 07:33:00"	""	"2017-07-18 08:04:00"	"I25 HWYNB / W ALAMEDA AVE"	3140977	1684324	-104.998902	39.7112036	3	311	"Baker"	0	0
124606	2017473933	201747393354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 08:03:00"	""	"2017-07-18 08:47:00"	"I25 HWYSB / S UNIVERSITY BLVD"	3152134	1674743	-104.9594483	39.6847261	3	313	"University"	0	0
124607	2017474030	201747403054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 08:45:00"	""	"2017-07-18 10:41:00.000001"	"I70 HWYEB / N HAVANA ST"	3178234	1708027	-104.865889	39.7756333	5	511	"Stapleton"	0	0
124608	2017474149	201747414954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 09:38:00"	""	"2017-07-18 10:21:00"	"I70 HWYEB / N CENTRAL PARK BLVD"	3173480	1708536	-104.8827897	39.7771204	5	511	"Stapleton"	0	0
124609	2017474267	201747426754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 08:00:00"	""	"2017-07-18 11:03:00"	"3700 BLOCK N MARIPOSA ST"	3139821	1705079	-105.002607	39.7681973	1	113	"Highland"	0	0
124610	2017442876	201744287654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 17:29:00"	""	"2017-07-05 17:29:00"	"E ALAMEDA AVE / S CORONA ST"	3147825	1684327	-104.9745615	39.7111056	3	311	"Washington Park West"	0	0
124611	2017442934	201744293454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 17:55:00.000001"	""	"2017-07-05 18:58:00"	"E YALE AVE / S NIAGARA ST"	3166157	1668605	-104.9097659	39.6676362	3	323	"Hampden"	0	0
124612	2017442995	201744299554200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-05 18:18:00"	""	"2017-07-05 20:16:00"	"N YORK ST / E 29TH AVE"	3151886	1701516	-104.9597638	39.7582272	2	211	"Whittier"	0	0
124613	2017443206	201744320654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 19:45:00"	""	"2017-07-05 19:57:00.000001"	"20TH ST / BLAKE ST"	3142192	1700042	-104.9942724	39.754334	6	612	"Union Station"	0	0
124614	2017444152	201744415254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 06:57:00"	""	"2017-07-06 06:57:00"	"6600 BLOCK LEETSDALE DR"	3165357	1681265	-104.9123167	39.702405	3	322	"Washington Virginia Vale"	0	0
124615	2017444183	201744418354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 07:21:00"	""	"2017-07-06 08:22:00"	"E STAPLETON S DR / N MONACO ST"	3165020	1708800	-104.9128819	39.7779991	2	221	"Northeast Park Hill"	0	0
124616	2017444248	201744424854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 08:00:00"	""	"2017-07-06 08:00:00"	"E LOWRY BLVD / N YOSEMITE WAY"	3173355	1689048	-104.8837048	39.7236253	3	321	"Lowry Field"	0	0
124617	2017444414	201744441454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 09:24:00.000001"	""	"2017-07-06 12:50:00"	"1500 BLOCK N COLORADO BLVD"	3157320	1695185	-104.940575	39.7407573	2	222	"South Park Hill"	0	0
124618	2017444541	201744454154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 10:26:00"	""	"2017-07-06 11:07:00"	"800 BLOCK N BROADWAY ST"	3144243	1690927	-104.9871608	39.7292802	6	623	"Capitol Hill"	0	0
124619	2017444668	201744466854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-06 11:18:00"	""	"2017-07-06 11:49:00"	"2400 BLOCK W ALAMEDA AVE"	3136170	1684234	-105.0159897	39.7110281	4	412	"Athmar Park"	0	0
124622	2017444901	201744490154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 13:05:00"	""	"2017-07-06 14:24:00"	"2600 BLOCK E 12TH AVE"	3153006	1693006	-104.9559615	39.7348475	2	213	"Congress Park"	0	0
124623	2017445030	201744503054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 14:01:00"	""	"2017-07-06 14:45:00"	"E 21ST AVE / N RACE ST"	3150868	1697862	-104.9634613	39.7482129	6	622	"City Park West"	0	0
124624	2017445178	201744517854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-06 11:00:00"	""	"2017-07-06 15:41:00"	"2300 BLOCK CURTIS ST"	3144605	1699989	-104.9856914	39.7541513	6	621	"Five Points"	0	0
124625	2017445323	201744532354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 15:45:00"	""	"2017-07-06 16:44:00"	"1300 BLOCK N SPEER BLVD"	3141733	1693873	-104.9960266	39.737406	6	611	"Civic Center"	0	0
124626	2017445423	201744542354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-06 16:45:00"	""	"2017-07-06 19:29:00"	"N LINCOLN ST / E 12TH AVE"	3144522	1693112	-104.986125	39.7352741	6	623	"Capitol Hill"	0	0
124627	2017445477	201744547754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 16:59:00"	""	"2017-07-06 16:59:00"	"8800 BLOCK E 14TH AVE"	3172885	1694512	-104.8852442	39.7386336	2	223	"East Colfax"	1	0
124628	2017445567	201744556754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 17:34:00"	""	"2017-07-06 18:14:00"	"I70 HWYWB / N MONACO ST"	3165019	1708949	-104.912882	39.7784081	2	221	"Northeast Park Hill"	0	0
124629	2017445757	201744575754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 18:28:00"	""	"2017-07-06 19:33:00"	"I270 HWYEB / I70 HWYEB"	3169593	1708924	-104.8966094	39.7782572	5	511	"Stapleton"	0	0
124630	2017445917	201744591754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 17:45:00"	""	"2017-07-06 19:37:00"	"E 10TH AVE / N OGDEN ST"	3147585	1691953	-104.9752579	39.7320443	6	623	"Capitol Hill"	0	0
124631	2017446068	201744606854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-06 03:00:00"	""	"2017-07-06 21:03:00"	"960 S JASON ST"	3140977	1679950	-104.9989877	39.699196	4	412	"Athmar Park"	0	0
124632	2017506698	201750669854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 12:30:00"	""	"2017-07-31 13:06:00"	"1300 BLOCK N GAYLORD ST"	3151603	1694001	-104.960929	39.7376019	6	622	"Cheesman Park"	0	0
124633	2017506730	201750673054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-31 12:44:00"	""	"2017-07-31 13:41:00.000001"	"MARKET ST / 14TH ST"	3140163	1697662	-105.0015351	39.7478313	6	612	"Auraria"	0	0
124634	2017506821	201750682154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 13:10:00"	""	"2017-07-31 13:20:00"	"201 N UNIVERSITY BLVD"	3151962	1687630	-104.9597872	39.7201064	3	312	"Country Club"	0	0
124635	2017506974	201750697454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 14:26:00.000001"	""	"2017-07-31 14:26:00.000001"	"4400 BLOCK N PEORIA ST/E 44TH AVE"	3183555	1708689	-104.846942	39.7773471	5	512	"Montbello"	0	0
124636	2017507009	201750700954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 14:39:00.000001"	""	"2017-07-31 16:13:00"	"3500 BLOCK N CENTRAL PARK BLVD"	3171418	1704557	-104.8902207	39.7662358	5	511	"Stapleton"	0	0
124637	2017507154	201750715454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 15:38:00"	""	"2017-07-31 15:38:00"	"W 38TH AVE / N ZENOBIA ST"	3125912	1705420	-105.0520794	39.7693321	1	113	"West Highland"	0	0
124638	2017507228	201750722854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 16:11:00"	""	"2017-07-31 17:21:00"	"S HARRISON ST / E ALAMEDA AVE"	3157167	1684567	-104.9413512	39.7116115	3	312	"Cherry Creek"	0	0
124639	2017507316	201750731654010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-31 16:56:00"	""	"2017-07-31 17:57:00"	"2700 BLOCK E 1ST AVE/ N DETROIT ST"	3153249	1686859	-104.9552285	39.7179688	3	312	"Cherry Creek"	0	0
124640	2017507461	201750746154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 18:00:00"	""	"2017-07-31 18:59:00"	"E 6TH AVE / N GRANT ST"	3145246	1689603	-104.9836216	39.7256299	3	311	"Speer"	0	0
124641	2017507487	201750748754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 18:13:00"	""	"2017-07-31 18:13:00"	"N HAVANA ST / E MLK BLVD"	3178283	1702352	-104.8658556	39.7600538	5	511	"Stapleton"	0	0
124642	2017507607	201750760754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 19:20:00"	""	"2017-07-31 19:20:00"	"N CROWN BLVD / N CRYSTAL WAY"	3190864	1715351	-104.8207615	39.7954878	5	512	"Montbello"	0	0
124739	2017474378	201747437854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:36:00"	""	"2017-07-18 11:45:00"	"520 W COLFAX AVE"	3142097	1694724	-104.9947155	39.7397366	6	611	"Civic Center"	0	0
124740	2017474471	201747447154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 12:01:00"	""	"2017-07-18 12:47:00"	"N JERSEY ST / E 14TH AVE"	3163263	1694338	-104.9194617	39.7383298	2	222	"Montclair"	0	0
124741	2017474611	201747461154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 13:05:00"	""	"2017-07-18 14:04:00"	"W 6TH AVE / N HOOKER ST"	3132525	1689958	-105.0288399	39.7267943	1	122	"Villa Park"	0	0
124742	2017474713	201747471354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 17:50:00"	""	"2017-07-18 13:58:00"	"2790 S WADSWORTH BLVD"	3118037	1667638	-105.0807139	39.6657156	4	423	"Bear Valley"	0	0
124743	2017474821	201747482154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 14:41:00"	""	"2017-07-18 15:12:00"	"5200 BLOCK LEETSDALE DR"	3161705	1683180	-104.9252526	39.7077262	3	322	"Washington Virginia Vale"	0	0
124744	2017475001	201747500154010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 15:55:00"	""	"2017-07-18 15:55:00"	"12100 BLOCK E 46TH AVE"	3184278	1709483	-104.8443493	39.7795124	5	512	"Montbello"	0	0
124745	2017475113	201747511354413	5441	3	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - POLICE"	"2017-07-18 16:44:00"	""	"2017-07-18 17:21:00"	"300 BLOCK S LINCOLN ST"	3144596	1684274	-104.9860396	39.7110109	3	311	"Washington Park West"	0	0
124746	2017475183	201747518354411	5441	1	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - SBI"	"2017-07-18 17:14:00"	""	"2017-07-18 18:11:00.000001"	"I25 HWYSB / RAMP TO W 48TH AVE"	3143456	1710878	-104.9895603	39.7840611	1	112	"Globeville"	0	0
124747	2017475347	201747534754411	5441	1	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - SBI"	"2017-07-18 18:30:00"	""	"2017-07-18 18:30:00"	"PARK AVEW / GLENARM PL"	3145646	1698613	-104.9820169	39.7503578	6	621	"Five Points"	0	0
124763	20178030012	2017803001254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 07:43:00"	""	"2017-07-03 07:45:00"	"10900 BLOCK N QUEENSBURG ST"	3231397	1752433	-104.6753237	39.8963576	7	759	"DIA"	0	0
124764	20178031080	2017803108054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-08 23:35:00"	""	"2017-07-08 23:56:00"	"8500 BLOCK PENA BLVD"	3231903	1736251	-104.6740448	39.8519259	7	759	"DIA"	0	0
124765	20178031529	2017803152954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-11 15:13:00"	""	"2017-07-11 16:57:00.000001"	"7500 BLOCK PENA BLVD INBOUND"	3203312	1728747	-104.776084	39.8319968	5	513	"DIA"	0	0
124766	20178032055	2017803205554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-14 14:09:00"	""	"2017-07-14 14:15:00"	"8496 PENA BLVD"	3230333	1735723	-104.6796533	39.8505156	7	759	"DIA"	0	0
124767	20178032674	2017803267454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:30:00"	""	"2017-07-18 10:33:00"	"8400 PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
124768	20178033038	2017803303854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-20 11:53:00"	""	"2017-07-20 12:42:00"	"E 75TH AVE / N UNDERGROVE ST"	3233734	1729148	-104.6677556	39.8323823	7	759	"DIA"	0	0
124769	20178033477	2017803347754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-22 22:34:00"	""	"2017-07-22 23:40:00"	"PENA BLVD"	3231903	1736251	-104.6740448	39.8519259	7	759	"DIA"	0	0
124770	20178034069	2017803406954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 16:10:00"	""	"2017-07-26 16:33:00"	"7600 BLOCK PENA BLVD OUTBOUND"	3205729	1729759	-104.7674493	39.8347216	5	513	"DIA"	0	0
124821	2017446119	201744611954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-06 20:30:00"	""	"2017-07-06 21:19:00"	"4995 N ARGONNE ST"	3205070	1712398	-104.7702923	39.7870792	5	513	"Gateway - Green Valley Ranch"	0	0
124822	2017446644	201744664454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-07 02:51:00"	""	"2017-07-07 03:02:00"	"E MLK BLVD / N IVY ST"	3163072	1702929	-104.9199458	39.7619167	2	221	"North Park Hill"	0	0
124823	2017446812	201744681254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-07 06:13:00"	""	"2017-07-07 06:50:00"	"I70 HWYEB / N PECOS ST"	3138718	1710516	-105.0064256	39.7831392	1	111	"Sunnyside"	0	0
124824	2017446855	201744685554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-07 06:39:00"	""	"2017-07-07 07:40:00"	"2396 S FEDERAL BLVD"	3133796	1670603	-105.0246813	39.6736423	4	422	"College View - South Platte"	0	0
124825	2017488499	201748849954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 07:50:00"	""	"2017-07-24 08:53:00"	"I70 HWYWB / N COLORADO BLVD"	3157206	1709511	-104.9406667	39.7800862	2	212	"Elyria Swansea"	0	0
124828	2017430887	201743088754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 08:52:00"	""	"2017-07-01 08:52:00"	"W 26TH AVE / N SHERIDAN BLVD"	3125612	1700142	-105.0532389	39.7548471	1	121	"Sloan Lake"	0	0
124829	2017431255	201743125554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 13:00:00"	""	"2017-07-01 14:16:00"	"3000 BLOCK WELTON ST"	3147919	1701386	-104.9738762	39.7579342	2	211	"Five Points"	0	0
124830	2017489548	201748954854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 16:21:00"	""	"2017-07-24 16:56:00"	"N WILLIAMS ST / E 7TH AVE"	3150236	1690167	-104.9658698	39.727099	3	312	"Country Club"	0	0
124831	2017489836	201748983654010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-23 01:00:00"	""	"2017-07-24 18:23:00"	"E 11TH AVE / N BROADWAY ST"	3144162	1692593	-104.9874154	39.7338549	6	611	"Civic Center"	0	0
124832	2017490362	201749036254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-24 22:57:00.000001"	""	"2017-07-24 22:57:00.000001"	"W ALAMEDA AVE / S FEDERAL BLVD"	3133608	1684273	-105.0250953	39.7111723	4	412	"Westwood"	0	0
124833	2017491067	201749106754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 09:14:00"	""	"2017-07-25 10:08:00"	"N NORTHFIELD QUEBEC ST / I70 HWYWB"	3167674	1708971	-104.9034356	39.778421	5	511	"Stapleton"	0	0
124834	2017491708	201749170854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 13:00:00"	""	"2017-07-25 16:40:00"	"300 N BRYANT ST"	3135498	1688102	-105.0183053	39.7216564	4	411	"Valverde"	0	0
124835	2017433853	201743385354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 13:23:00"	""	"2017-07-02 13:23:00"	"S SANTA FE DR / W FLORIDA AVE"	3142913	1676391	-104.9921783	39.6893963	3	313	"Overland"	0	0
124836	2017434339	201743433954200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-02 17:57:00"	""	"2017-07-02 17:57:00"	"E MISSISSIPPI AVE / S LOGAN ST"	3145545	1679036	-104.9827725	39.6966166	3	311	"Platt Park"	0	0
124837	2017435704	201743570454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 06:50:00"	""	"2017-07-03 06:51:00"	"S EMERSON ST / E BUCHTEL BLVD"	3147195	1677614	-104.9769381	39.692687	3	311	"Washington Park West"	0	0
124838	2017475682	201747568254200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-18 21:31:00"	""	"2017-07-19 01:00:00"	"20TH ST / LAWRENCE ST"	3142921	1699301	-104.9916944	39.7522887	6	612	"Union Station"	0	0
124839	2017477310	201747731054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 15:40:00.000001"	""	"2017-07-19 17:19:00"	"N CENTRAL PARK BLVD / E NORTHFIELD BLVD"	3173380	1711671	-104.8830697	39.7857283	5	511	"Stapleton"	0	0
124842	2017479192	201747919254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 16:45:00"	""	"2017-07-20 11:40:00"	"E EVANS AVE / S FILLMORE ST"	3153772	1672458	-104.9536773	39.6784263	3	313	"University Park"	0	0
124843	2017481079	201748107954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-21 03:20:00"	"2017-07-21 03:35:00"	"2017-07-21 04:04:00"	"I25 HWYNB / W 6TH AVE"	3136918	1689574	-105.0132293	39.7256765	1	123	"Baker"	0	0
124846	2017482511	201748251154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-21 17:02:00"	""	"2017-07-21 17:02:00"	"E EVANS AVE / S IVANHOE ST"	3162975	1672527	-104.9209801	39.6784593	3	322	"Goldsmith"	0	0
124847	2017484431	201748443154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-22 13:52:00"	""	"2017-07-22 15:00:00"	"E HAMPDEN AVE / S DAYTON ST"	3175795	1663356	-104.8756583	39.6530496	3	323	"Kennedy"	0	0
124849	2017484579	201748457954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-22 15:22:00"	""	"2017-07-22 15:22:00"	"E HAMPDEN AVE / I25 HWYNB"	3163800	1663287	-104.9182593	39.6530788	3	323	"Hampden South"	0	0
124850	2017486820	201748682054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-23 13:44:00"	""	"2017-07-23 13:44:00"	"W 48TH AVE / N PECOS ST"	3138713	1710771	-105.0064384	39.7838393	1	111	"Chaffee Park"	0	0
124851	2017493331	201749333154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 08:00:00"	""	"2017-07-26 09:23:00"	"S HAVANA ST / E YALE AVE"	3178447	1668643	-104.8661089	39.6675132	3	323	"Hampden"	0	0
124852	2017493728	201749372854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 11:00:00"	""	"2017-07-26 11:06:00"	"E 6TH AVE / N PENNSYLVANIA ST"	3145946	1689609	-104.9811329	39.7256354	3	311	"Speer"	1	0
124853	2017494100	201749410054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 13:36:00"	""	"2017-07-26 14:31:00"	"W FLORIDA AVE / S FEDERAL BLVD"	3133659	1676373	-105.0250608	39.6894843	4	421	"Mar Lee"	0	0
124854	2017494605	201749460554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 16:42:00"	""	"2017-07-26 18:34:00"	"E 8TH AVE / N WILLIAMS ST"	3150228	1690893	-104.9658831	39.7290921	3	312	"Country Club"	0	0
124855	2017499135	201749913554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-28 10:35:00"	""	"2017-07-28 13:38:00.000001"	"E 8TH AVE / N DOWNING ST"	3148244	1690876	-104.9729371	39.7290773	6	623	"Capitol Hill"	0	0
124856	2017440165	201744016554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-04 21:19:00"	""	"2017-07-04 22:15:00"	"1144 S PECOS ST"	3139177	1678792	-105.0054069	39.6960442	4	422	"Ruby Hill"	0	1
124857	2017441600	201744160054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 07:15:00"	""	"2017-07-05 09:18:00"	"1200 BLOCK S SANTA FE DR"	3142914	1678254	-104.9921377	39.6945106	3	311	"Overland"	0	0
124858	2017442174	201744217454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 12:31:00"	""	"2017-07-05 13:16:00"	"E 46TH AVE / N PEORIA ST"	3183526	1709508	-104.8470242	39.7795959	5	511	"Montbello"	0	0
124859	2017442538	201744253854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 15:00:00"	""	"2017-07-05 16:50:00"	"8601 W CROSS DR"	3114804	1649146	-105.0924925	39.61499	4	423	"Marston"	0	0
124860	2017442660	201744266054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-05 16:00:00"	""	"2017-07-05 16:02:00"	"0 BLOCK N RIO GRANDE BLVD"	3139585	1687022	-105.0037973	39.7186312	3	311	"Baker"	0	0
124861	2017504262	201750426254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-30 12:45:00"	""	"2017-07-30 13:45:00"	"S WADSWORTH BLVD / W CROSS DR"	3115141	1648935	-105.0912997	39.6144066	4	423	"Marston"	0	0
124862	2017504899	201750489954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-30 18:25:00"	""	"2017-07-30 18:25:00"	"5200 BLOCK N QUEBEC ST"	3167722	1712889	-104.9031733	39.7891756	5	511	"Stapleton"	0	0
124863	2017505316	201750531654200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-30 21:50:00"	""	"2017-07-30 22:33:00"	"4700 BLOCK N VASQUEZ BLVD"	3154949	1710467	-104.9486762	39.7827484	2	212	"Elyria Swansea"	0	0
124864	2017506268	201750626854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 09:38:00"	""	"2017-07-31 10:27:00"	"N WASHINGTON ST / I70 HWYEB"	3146390	1709196	-104.9791552	39.779398	1	112	"Globeville"	0	0
124865	2017506651	201750665154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 12:10:00"	""	"2017-07-31 12:11:00.000001"	"E 4TH AVE / N BROADWAY ST"	3144165	1688470	-104.9874874	39.7225364	3	311	"Baker"	0	0
124866	2017444806	201744480654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 12:18:00"	""	"2017-07-06 12:33:00"	"W 23RD AVE / N ELIOT ST"	3133944	1698859	-105.0236292	39.7512089	1	121	"Jefferson Park"	0	0
124867	2017445047	201744504754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-06 14:10:00.000001"	""	"2017-07-06 15:15:00"	"4400 BLOCK N WASHINGTON ST"	3146459	1708094	-104.9789322	39.7763718	1	112	"Globeville"	0	0
